,c6643,c6947
2017-06-30 12:00:00,1432204902.4,1336942592.0
2017-06-30 12:05:00,1432448204.8,1336942592.0
2017-06-30 12:10:00,1432699699.2,1336946688.0
2017-06-30 12:15:00,1433074892.8,1337110528.0
2017-06-30 12:20:00,1433365708.8,1337159680.0
2017-06-30 12:25:00,1433614745.6,1337161318.4
2017-06-30 12:30:00,1433865420.8,1337168691.2
2017-06-30 12:35:00,1434142310.4,1372547481.6
2017-06-30 12:40:00,1434404454.4,1337331712.0
2017-06-30 12:45:00,1434642841.6,1337331712.0
2017-06-30 12:50:00,1434886963.2,1337339904.0
2017-06-30 12:55:00,1435083571.2,1337397248.0
2017-06-30 13:00:00,1435321958.4,1337401344.0
2017-06-30 13:05:00,1435570176.0,1337401344.0
2017-06-30 13:10:00,1435826585.6,1337409536.0
2017-06-30 13:15:00,1436161638.4,1337409536.0
2017-06-30 13:20:00,1436432793.6,1337413632.0
2017-06-30 13:25:00,1436676096.0,1337413632.0
2017-06-30 13:30:00,1436931686.4,1337421824.0
2017-06-30 13:35:00,1437269196.8,1337474252.8
2017-06-30 13:40:00,1437533798.4,1337495552.0
2017-06-30 13:45:00,1437773824.0,1337495552.0
2017-06-30 13:50:00,1438022041.6,1337499648.0
2017-06-30 13:55:00,1438187520.0,1337450496.0
2017-06-30 14:00:00,1438424268.8,1337458688.0
2017-06-30 14:05:00,1438677401.6,1337458688.0
2017-06-30 14:10:00,1438933811.2,1337462784.0
2017-06-30 14:15:00,1439121408.0,1337449676.8
2017-06-30 14:20:00,1439364710.4,1337454592.0
2017-06-30 14:25:00,1439619481.6,1337457868.8
2017-06-30 14:30:00,1439884902.4,1337466880.0
2017-06-30 14:35:00,1440438681.6,1338130432.0
2017-06-30 14:40:00,1440760627.2,1338137804.8
2017-06-30 14:45:00,1441013760.0,1338142720.0
2017-06-30 14:50:00,1441280000.0,1338125516.8
2017-06-30 14:55:00,1441511833.6,1338023936.0
2017-06-30 15:00:00,1441769881.6,1338032128.0
2017-06-30 15:05:00,1442019737.6,1338032128.0
2017-06-30 15:10:00,1442293350.4,1337942016.0
2017-06-30 15:15:00,1442620211.2,1337532416.0
2017-06-30 15:20:00,1442876620.8,1337536512.0
2017-06-30 15:25:00,1443129753.6,1337536512.0
2017-06-30 15:30:00,1443428761.6,1337430016.0
2017-06-30 15:35:00,1443846553.6,1336971264.0
2017-06-30 15:40:00,1444111155.2,1336979456.0
2017-06-30 15:45:00,1444358553.6,1336979456.0
2017-06-30 15:50:00,1444625612.8,1336770560.0
2017-06-30 15:55:00,1444895129.6,1336451072.0
2017-06-30 16:00:00,1445149900.8,1336463360.0
2017-06-30 16:05:00,1445394841.6,1336463360.0
2017-06-30 16:10:00,1445616025.6,1336421580.8
2017-06-30 16:15:00,1445808537.6,1336352768.0
2017-06-30 16:20:00,1446054297.6,1336360960.0
2017-06-30 16:25:00,1446297600.0,1336360960.0
2017-06-30 16:30:00,1446554828.8,1336393728.0
2017-06-30 16:35:00,1446819430.4,1336430592.0
2017-06-30 16:40:00,1447068467.2,1336434688.0
2017-06-30 16:45:00,1447306035.2,1336434688.0
2017-06-30 16:50:00,1447555891.2,1336506777.6
2017-06-30 16:55:00,1447804108.8,1336549376.0
2017-06-30 17:00:00,1448066252.8,1336560844.8
2017-06-30 17:05:00,1448315289.6,1336561664.0
2017-06-30 17:10:00,1448519270.4,1336656691.2
2017-06-30 17:15:00,1448736358.4,1336717312.0
2017-06-30 17:20:00,1448991948.8,1336725504.0
2017-06-30 17:25:00,1449237708.8,1336727142.4
2017-06-30 17:30:00,1449508864.0,1336795136.0
2017-06-30 17:35:00,1449771827.2,1336840192.0
2017-06-30 17:40:00,1450027417.6,1336848384.0
2017-06-30 17:45:00,1450275635.2,1336852480.0
