,c6643,c6947
2017-06-30 13:10:00,315.0,292.5
2017-06-30 13:15:00,301.5,288.0
2017-06-30 13:20:00,301.5,306.0
2017-06-30 13:25:00,297.0,301.5
2017-06-30 13:30:00,319.5,283.5
2017-06-30 13:35:00,283.5,291.6
2017-06-30 13:40:00,310.5,301.5
2017-06-30 13:45:00,301.5,279.0
2017-06-30 13:50:00,319.5,297.0
2017-06-30 13:55:00,315.0,274.5
2017-06-30 14:00:00,310.5,288.0
2017-06-30 14:05:00,306.0,279.0
2017-06-30 14:10:00,301.5,297.0
2017-06-30 14:15:00,316.8,306.0
2017-06-30 14:20:00,319.5,288.0
2017-06-30 14:25:00,315.0,301.5
2017-06-30 14:30:00,306.0,292.5
2017-06-30 14:35:00,310.5,297.0
2017-06-30 14:40:00,324.0,283.5
2017-06-30 14:45:00,310.5,301.5
2017-06-30 14:50:00,297.0,279.0
2017-06-30 14:55:00,319.5,301.5
2017-06-30 15:00:00,315.0,288.0
2017-06-30 15:05:00,319.5,297.0
2017-06-30 15:10:00,306.0,301.5
2017-06-30 15:15:00,315.0,292.5
2017-06-30 15:20:00,310.5,306.0
2017-06-30 15:25:00,319.5,292.5
2017-06-30 15:30:00,313.2,297.0
2017-06-30 15:35:00,310.5,295.2
2017-06-30 15:40:00,315.0,292.5
2017-06-30 15:45:00,319.5,292.5
2017-06-30 15:50:00,301.5,288.0
2017-06-30 15:55:00,297.0,297.0
2017-06-30 16:00:00,315.0,301.5
2017-06-30 16:05:00,310.5,301.5
2017-06-30 16:10:00,315.0,297.0
2017-06-30 16:15:00,313.2,283.5
2017-06-30 16:20:00,319.5,288.0
2017-06-30 16:25:00,301.5,306.0
2017-06-30 16:30:00,310.5,283.5
2017-06-30 16:35:00,306.0,301.5
2017-06-30 16:40:00,315.0,297.0
2017-06-30 16:45:00,319.5,288.0
2017-06-30 16:50:00,310.5,292.5
2017-06-30 16:55:00,313.2,301.5
2017-06-30 17:00:00,301.5,295.2
2017-06-30 17:05:00,319.5,292.5
2017-06-30 17:10:00,315.0,292.5
2017-06-30 17:15:00,319.5,288.0
2017-06-30 17:20:00,310.5,297.0
2017-06-30 17:25:00,306.0,288.0
2017-06-30 17:30:00,320.4,301.5
2017-06-30 17:35:00,319.5,295.2
2017-06-30 17:40:00,324.0,292.5
2017-06-30 17:45:00,315.0,306.0
2017-06-30 17:50:00,315.0,288.0
2017-06-30 17:55:00,306.0,301.5
2017-06-30 18:00:00,315.0,297.0
2017-06-30 18:05:00,313.2,301.5
2017-06-30 18:10:00,310.5,306.0
2017-06-30 18:15:00,310.5,297.0
2017-06-30 18:20:00,319.5,292.5
2017-06-30 18:25:00,315.0,292.5
2017-06-30 18:30:00,301.5,297.0
2017-06-30 18:35:00,310.5,283.5
2017-06-30 18:40:00,310.5,301.5
